# NANP location coordinates
# Generated from GeoNames cities500 dataset
# Format: location_name|latitude|longitude
#
Ellsworth, ME|44.54341|-68.41946
Ellsworth, WI|44.73219|-92.48741
Ellwood City, PA|40.86173|-80.28645
Elm City, NC|35.80655|-77.86332
Elma, WA|47.00343|-123.40877
Elmendorf Air Force Base, AK|61.25703|-149.63139
Elmer, NJ|39.59511|-75.17018
Elmhurst, IL|41.89947|-87.94034
Elmhurst, NY|40.73649|-73.87791
Elmira, NY|42.0898|-76.80773
Elmira, ON|43.60009|-80.5497
Elmore, OH|41.47616|-83.29576
Elmsford, NY|41.0551|-73.82013
Elmvale, ON|44.5834|-79.86636
Elora, ON|43.6834|-80.43299
Eloy, AZ|32.7559|-111.55484
Elroy, WI|43.7408|-90.27235
Elsberry, MO|39.16672|-90.78096
Elsie, MI|43.08864|-84.38693
Elwood, IL|41.40392|-88.11172
Elwood, IN|40.27698|-85.84192
Elwood, NE|40.59028|-99.86095
Ely, MN|47.90324|-91.86709
Ely, NV|39.24744|-114.88863
Elyria, OH|41.36838|-82.10765
Elysburg, PA|40.86453|-76.55246
Embrun, ON|45.27573|-75.27266
Emerald Isle, NC|34.67794|-76.95078
Emeryville, CA|37.83132|-122.28525
Emily, MN|46.73107|-93.95803
Eminence, MO|37.1506|-91.35764
Emlenton, PA|41.17728|-79.70783
Emmaus, PA|40.53954|-75.49685
Emmetsburg, IA|43.11274|-94.68304
Emmett, ID|43.8735|-116.4993
Emmitsburg, MD|39.70454|-77.32693
Emory, TX|32.87457|-95.76552
Emporia, KS|38.4039|-96.18166
Emporia, VA|36.68598|-77.54248
Emporium, PA|41.51145|-78.23529
Encinitas, CA|33.03699|-117.29198
Enderby, BC|50.5498|-119.15234
Enderlin, ND|46.62303|-97.60149
Endicott, NY|42.09841|-76.04937
Enfield, CT|41.97621|-72.59176
Enfield, NC|36.18099|-77.66664
Enfield, NH|43.64063|-72.14398
England, AR|34.54426|-91.96903
Englehart, ON|47.82397|-79.87386
Englewood, CO|39.64777|-104.98776
Englewood, FL|26.96201|-82.3526
Englewood, NJ|40.89288|-73.97264
Englewood, OH|39.87756|-84.30217
English, IN|38.3345|-86.46415
Enid, OK|36.39559|-97.87839
Ennis, MT|45.34882|-111.7297
Ennis, TX|32.32931|-96.62527
Enola, PA|40.29009|-76.93386
Enon, OH|39.87812|-83.93688
Enosburg Falls, VT|44.90699|-72.80652
Enterprise, AL|31.31517|-85.85522
Enterprise, OR|45.42626|-117.27878
Entiat, WA|47.67596|-120.20841
Enumclaw, WA|47.20427|-121.9915
Ephraim, UT|39.35968|-111.58631
Ephrata, PA|40.17982|-76.17884
Ephrata, WA|47.31764|-119.55365
Epping, NH|43.03342|-71.07423
Epsom, NH|43.22286|-71.33201
Erath, LA|29.95826|-92.03596
Erie, CO|40.05026|-105.04998
Erie, IL|41.65642|-90.07929
Erie, KS|37.56811|-95.24331
Erie, PA|42.12922|-80.08506
Erin, ON|43.7729|-80.06436
Erin, TN|36.31839|-87.69474
Erlanger, KY|39.01673|-84.60078
Erwin, TN|36.14511|-82.41681
Escalon, CA|37.79781|-120.99792
Escanaba, MI|45.74525|-87.06458
Escondido, CA|33.11921|-117.08642
Espanola, NM|35.99113|-106.08058
Espanola, ON|46.25837|-81.76649
Essex, MA|42.63204|-70.78283
Essex, ON|42.17509|-82.82483
Estacada, OR|45.28957|-122.3337
Estancia, NM|34.75839|-106.05585
Esterhazy, SK|50.65001|-102.08426
Estes Park, CO|40.37721|-105.52167
Estevan, SK|49.13337|-102.98422
Estherville, IA|43.40163|-94.83276
Estill, SC|32.75489|-81.24205
Etna, CA|41.45681|-122.89476
Etobicoke, ON|43.64415|-79.56985
Etowah, TN|35.32341|-84.52493
Eudora, AR|33.10957|-91.26206
Eudora, KS|38.94334|-95.09858
Eufaula, AL|31.89127|-85.14549
Eufaula, OK|35.28722|-95.5825
Eugene, OR|44.05207|-123.08675
Eunice, LA|30.49437|-92.41763
Eunice, NM|32.43734|-103.15908
Eupora, MS|33.54068|-89.26701
Eureka Springs, AR|36.40118|-93.73797
Eureka, CA|40.80207|-124.16367
Eureka, IL|40.72143|-89.27286
Eureka, KS|37.82392|-96.28917
Eureka, MO|38.50255|-90.6279
Eureka, MT|48.87996|-115.0535
Eustis, FL|28.85277|-81.68535
Eutaw, AL|32.84059|-87.88762
Evans City, PA|40.76923|-80.06284
Evans Mills, NY|44.08812|-75.80715
Evanston, IL|42.04114|-87.69006
Evanston, WY|41.26828|-110.96324
Evansville, IN|37.97476|-87.55585
Evansville, WI|42.78028|-89.29928
Evart, MI|43.90058|-85.2581
Evarts, KY|36.86592|-83.19045
Eveleth, MN|47.46243|-92.53991
Everett, MA|42.40843|-71.05366
Everett, PA|40.01147|-78.37335
Everett, WA|47.97898|-122.20208
Evergreen, AL|31.4335|-86.95692
Evergreen, CO|39.63332|-105.31721
Everson, WA|48.92012|-122.34266
Ewa Beach, HI|21.31556|-158.00722
Ewing Township, NJ|40.26983|-74.79988
Excelsior Spgs, MO|39.33917|-94.22606
Excelsior, MN|44.9033|-93.56635
Exeter, CA|36.29606|-119.14205
Exeter, NH|42.98148|-70.94783
Exton, PA|40.029|-75.62077
Fabens, TX|31.50234|-106.15859
Factoryville, PA|41.56313|-75.78269
Fair Grove, MO|37.38393|-93.1513
Fair Haven, VT|43.59479|-73.26567
Fair Lawn, NJ|40.94038|-74.13181
Fair Oaks, CA|38.64463|-121.27217
Fairbanks, AK|64.83778|-147.71639
Fairborn, OH|39.82089|-84.01938
Fairbury, IL|40.74726|-88.51478
Fairbury, NE|40.13722|-97.18059
Fairfax, IA|41.91945|-91.78101
Fairfax, MN|44.52913|-94.72082
Fairfax, SC|32.95905|-81.2365
Fairfax, VA|38.84622|-77.30637
Fairfield Bay, AR|35.59424|-92.27793
Fairfield, CA|38.24936|-122.03997
Fairfield, CT|41.14121|-73.26373
Fairfield, IA|41.00863|-91.96267
Fairfield, IL|42.21919|-88.06147
Fairfield, ME|44.5884|-69.59866
Fairfield, MT|47.61467|-111.98028
Fairfield, NJ|40.88371|-74.30598
Fairfield, OH|39.34589|-84.5605
Fairfield, PA|39.78732|-77.3686
Fairfield, TX|31.72461|-96.16525
Fairhope, AL|30.52297|-87.90333
Fairland, IN|39.58588|-85.86359
Fairmont, MN|43.65218|-94.46108
Fairmont, NC|34.49683|-79.1142
Fairmont, WV|39.48508|-80.14258
Fairmount, GA|34.4362|-84.69993
Fairmount, IN|40.41532|-85.65053
Fairplay, CO|39.22471|-106.00196
Fairport, NY|42.16702|-76.82051
Fairview, AB|50.98486|-114.061
Fairview, NC|35.13848|-80.53757
Fairview, OK|36.26892|-98.4798
Fairview, PA|42.03145|-80.25534
Fairview, TN|35.98201|-87.1214
Faison, NC|35.11628|-78.1361
Falfurrias, TX|27.22699|-98.14417
Falher, AB|55.73339|-117.20262
Fall City, WA|47.56732|-121.88873
Fall Creek, WI|44.76357|-91.2771
Fall River Mills, CA|41.00461|-121.43831
Fall River, MA|41.70149|-71.15505
Fallbrook, CA|33.37642|-117.25115
Falling Waters, WV|39.55926|-77.89083
Fallon, NV|39.47353|-118.77737
Falls Church, VA|38.88233|-77.17109
Falls City, NE|40.06084|-95.60193
Fallston, MD|39.51455|-76.41107
Falmouth, KY|38.67674|-84.33021
Falmouth, MA|41.5515|-70.61475
Falmouth, ME|43.65737|-70.2589
Far Rockaway, NY|40.60538|-73.75513
Fargo, ND|46.87719|-96.7898
Faribault, MN|44.29496|-93.26883
Farley, IA|42.44278|-91.00625
Farmer City, IL|40.24337|-88.64257
Farmersville, CA|36.29773|-119.20678
Farmersville, TX|33.16345|-96.35998
Farmerville, LA|32.77347|-92.4057
Farmingdale, NY|40.7326|-73.4454
Farmington Hills, MI|42.48531|-83.37716
Farmington, AR|36.04202|-94.24715
Farmington, CT|41.71982|-72.83204
Farmington, IL|41.94475|-88.31591
Farmington, ME|44.67062|-70.15117
Farmington, MN|44.64024|-93.14355
Farmington, MO|37.78088|-90.42179
Farmington, NH|43.3898|-71.06506
Farmington, NM|36.72806|-108.21869
Farmington, UT|40.9805|-111.88744
Farmland, IN|40.18782|-85.12747
Farmville, NC|35.59544|-77.58525
Farmville, VA|39.04372|-77.48749
Farnham, QC|45.28338|-72.98244
Farwell, MI|43.83502|-84.86697
Faulkton, SD|45.03497|-99.124
Fayette, AL|33.68455|-87.83085
Fayette, MO|39.14587|-92.68379
Fayette, MS|31.71155|-91.06066
Fayetteville, AR|36.06258|-94.15743
Fayetteville, GA|33.44873|-84.45493
Fayetteville, NC|35.05266|-78.87836
Fayetteville, NY|40.62483|-74.14848
Fayetteville, PA|39.9112|-77.54999
Fayetteville, TN|35.15203|-86.57055
Fayetteville, WV|38.05289|-81.10399
Federal Way, WA|47.32232|-122.31262
Federalsburg, MD|38.69428|-75.77216
Felicity, OH|38.83896|-84.09632
Fellsmere, FL|27.76781|-80.60144
Felton, CA|37.05134|-122.0733
Felton, DE|39.00845|-75.57798
Fenelon Falls, ON|44.53342|-78.74957
Fennimore, WI|42.9836|-90.6554
Fennville, MI|42.59392|-86.1017
Fenton, MI|42.79781|-83.70495
Fenton, MO|38.51311|-90.43595
Ferdinand, IN|38.22394|-86.86222
Fergus Falls, MN|46.28302|-96.07756
Fergus, ON|43.70604|-80.37761
Ferme-Neuve, QC|46.70011|-75.44929
Fermont, QC|52.79445|-67.08378
Fernandina Beach, FL|30.66968|-81.46259
Ferndale, CA|40.57624|-124.26394
Ferndale, WA|48.8465|-122.59101
Fernie, BC|49.49996|-115.06871
Fernley, NV|39.60797|-119.25183
Ferriday, LA|31.63017|-91.55456
Ferris, TX|32.53403|-96.66555
Ferrum, VA|36.92292|-80.01337
Fertile, MN|47.53608|-96.28033
Festus, MO|38.22061|-90.39595
Fife, WA|47.23927|-122.35707
Filer, ID|42.57019|-114.60782
Fillmore, CA|34.39916|-118.91815
Fillmore, NY|42.46618|-78.11501
Fillmore, UT|38.96885|-112.32355
Fincastle, VA|37.4993|-79.87726
Findlay, OH|41.04422|-83.64993
Firebaugh, CA|36.29606|-119.14205
Fishersville, VA|38.09902|-78.96919
Fishkill, NY|41.50482|-73.96958
Fitchburg, MA|42.58342|-71.8023
Fitzgerald, GA|31.71491|-83.25265
Fitzwilliam, NH|42.78064|-72.14175
Flagler Beach, FL|29.47498|-81.127
Flagstaff, AZ|35.19807|-111.65127
Flandreau, SD|44.04942|-96.59532
Flat Rock, MI|42.09643|-83.29187
Flatonia, TX|29.68773|-97.1086
Fleetwood, PA|40.45398|-75.81798
Flemingsburg, KY|38.4223|-83.73381
Flemington, NJ|40.51233|-74.85933
Flin Flon, MB|54.76703|-101.87433
Flint Township, MI|43.01253|-83.68746
Flint, MI|43.01253|-83.68746
Flippin, AR|36.27896|-92.59711
Flomaton, AL|31.00018|-87.26081
Flora, IL|38.66894|-88.4856
Flora, IN|40.54726|-86.52444
Flora, MS|32.5432|-90.30926
Florala, AL|31.00518|-86.328
Florence, AL|34.79981|-87.67725
Florence, AZ|33.03145|-111.38734
Florence, CO|38.39028|-105.1186
Florence, KY|38.99895|-84.62661
Florence, MS|32.15348|-90.1312
Florence, OR|43.98262|-124.09984
Florence, SC|34.19543|-79.76256
Florence, TX|30.8413|-97.79363
Florence, WI|43.54221|-89.10734
Floresville, TX|29.13358|-98.15612
Florham Park, NJ|40.78788|-74.38821
Florida|28.5383|-81.3792
Florida, NY|41.33176|-74.35682
Florissant, MO|38.78922|-90.32261
Flower Mound, TX|33.01457|-97.09696
Flowery Branch, GA|34.1851|-83.92518
Floyd, VA|36.91124|-80.32005
Floydada, TX|33.98452|-101.33766
Flushing, MI|43.06308|-83.85107
Foam Lake, SK|51.65001|-103.53431
Foley, AL|30.40659|-87.6836
Foley, MN|45.66469|-93.9097
Folkston, GA|30.83095|-82.01131
Follansbee, WV|40.32757|-80.59591
Folly Beach, SC|32.65518|-79.94037
Folsom, CA|38.67796|-121.17606
Folsom, LA|30.63019|-90.1873
Fond du Lac, WI|43.775|-88.43883
Fonda, NY|42.95452|-74.37652
Fontana, CA|34.09223|-117.43505
Ford City, PA|40.77229|-79.52977
Fordyce, AR|33.81372|-92.41293
Foreman, AR|33.72178|-94.39687
Forest City, IA|43.26246|-93.63716
Forest City, NC|35.33401|-81.8651
Forest City, PA|41.65147|-75.46657
Forest Grove, OR|45.51984|-123.11066
Forest Hill, LA|31.04186|-92.53125
Forest Lake, MN|45.27886|-92.98522
Forest Park, GA|33.62205|-84.36909
Forest Park, IL|41.87948|-87.81367
Forest, MS|32.36459|-89.47423
Forest, VA|37.36375|-79.28975
Foresthill, CA|39.02018|-120.81799
Forestville, CA|38.47352|-122.89027
Forestville, QC|48.73808|-69.08478
Forked River, NJ|39.83984|-74.19014
Forks, WA|47.95036|-124.38549
Forman, ND|46.10774|-97.63649
Forney, TX|32.74818|-96.47193
Forrest City, AR|35.00815|-90.78983
Forrest, IL|40.75198|-88.41116
Forreston, IL|42.12614|-89.57928
Forsyth, GA|33.0343|-83.93824
Forsyth, MO|36.68506|-93.1199
Forsyth, MT|46.26638|-106.67781
Fort Atkinson, WI|42.92889|-88.83705
Fort Belvoir, VA|38.7119|-77.14589
Fort Benton, MT|47.8183|-110.66744
Fort Bragg, CA|39.44572|-123.80529
Fort Bragg, NC|35.139|-79.00603
Fort Branch, IN|38.25116|-87.58113
Fort Carson, CO|38.73749|-104.78886
Fort Collins, CO|40.58526|-105.08442
Fort Davis, TX|30.58821|-103.89463
Fort Defiance, AZ|35.74446|-109.07648
Fort Dodge, IA|42.49747|-94.16802
Fort Drum, NY|44.05843|-75.76189
Fort Erie, ON|42.90012|-78.93286
Fort Frances, ON|48.61667|-93.4003
Fort Gaines, GA|31.60924|-85.04933
Fort Gibson, OK|35.7976|-95.25052
Fort Jones, CA|41.60764|-122.84031
Fort Kent, ME|47.25865|-68.58949
Fort Knox, KY|37.89113|-85.96363
Fort Lauderdale, FL|26.12231|-80.14338
Fort Lee, NJ|40.85093|-73.97014
Fort Lee, VA|37.24694|-77.33442
Fort Leonard Wood, MO|37.70573|-92.15717
Fort Loramie, OH|40.35144|-84.37384
Fort Lupton, CO|40.08471|-104.81303
Fort MacLeod, AB|49.71671|-113.41857
Fort Madison, IA|40.62976|-91.31515
Fort McMurray, AB|56.72676|-111.38103
Fort Meade, FL|27.75225|-81.80175
Fort Mill, SC|35.00737|-80.94508
Fort Morgan, CO|40.25026|-103.79995
Fort Myers Beach, FL|26.45271|-81.95011
Fort Myers, FL|26.62168|-81.84059
Fort Nelson, BC|58.80533|-122.7002
Fort Oglethorpe, GA|34.94896|-85.2569
Fort Payne, AL|34.44425|-85.71969
Fort Pierce, FL|27.44671|-80.32561
Fort Pierre, SD|44.35359|-100.37374
Fort Plain, NY|42.93146|-74.62264
Fort Qu'Appelle, SK|50.76677|-103.80103
Fort Recovery, OH|40.41282|-84.77635
Fort Saskatchewan, AB|53.69814|-113.21382
Fort Scott, KS|37.83976|-94.7083
Fort Simpson, NT|61.86269|-121.35159
Fort Smith, AR|35.38592|-94.39855
Fort Smith, NT|60.00439|-111.88871
Fort St James, BC|54.45597|-124.26275
Fort St. John, BC|56.24988|-120.85292
Fort Stewart, GA|31.87217|-81.61001
Fort Stockton, TX|30.89404|-102.87932
Fort Sumner, NM|34.47173|-104.24553
Fort Thomas, KY|39.07506|-84.44716
Fort Totten, ND|47.98|-98.9929
Fort Valley, GA|32.55376|-83.88741
Fort Walton Bch, FL|30.42059|-86.61707
Fort Washington, MD|38.70734|-77.02303
Fort Wayne, IN|41.1306|-85.12886
Fort White, FL|29.92329|-82.71373
Fort Worth, TX|32.72541|-97.32085
Fort Yates, ND|46.08694|-100.63013
Fortuna, CA|40.59819|-124.15728
Fortville, IN|39.93226|-85.84804
Fosston, MN|47.57635|-95.75141
Fostoria, OH|41.157|-83.41687
Fouke, AR|33.26124|-93.88546
Fountain City, WI|44.13191|-91.71876
Fountain Hills, AZ|33.61171|-111.71736
Fountain Inn, SC|34.68901|-82.19567
Fountain Valley, CA|33.70918|-117.95367
Fountain, CO|38.68222|-104.70081
Four Oaks, NC|35.44488|-78.42695
Fowler, CA|36.63051|-119.67847
Fowler, CO|38.12917|-104.02329
Fowler, IN|40.6167|-87.32085
Fowler, MI|43.0017|-84.73972
Fowlerville, MI|42.66059|-84.07301
Fox Creek, AB|54.40007|-116.80238
Fox Island, WA|47.25149|-122.62902
Fox Lake, IL|42.39669|-88.1837
Fox Lake, WI|43.56554|-88.9065
Foxboro, MA|42.06538|-71.24783
Frackville, PA|40.78398|-76.23022
Framingham, MA|42.27926|-71.41617
Franconia, NH|44.22701|-71.74786
Frankenmuth, MI|43.33169|-83.73802
Frankfort, IL|41.49587|-87.84866
Frankfort, IN|40.27948|-86.51084
Frankfort, KY|38.20091|-84.87328
Frankfort, MI|44.63361|-86.23454
Frankfort, OH|39.40145|-83.18074
Franklin Park, IL|41.93531|-87.86562
Franklin, GA|32.87791|-85.18327
Franklin, IN|39.48061|-86.05499
Franklin, KY|36.72226|-86.57722
Franklin, LA|29.79604|-91.5015
Franklin, MA|42.08343|-71.39673
Franklin, NC|35.18232|-83.38154
Franklin, NE|40.09612|-98.95258
Franklin, NH|43.44424|-71.6473
Franklin, OH|39.96118|-82.99879
Franklin, PA|40.5834|-80.08784
Franklin, TN|35.92506|-86.86889
Franklin, TX|31.75872|-106.48693
Franklin, VA|36.67765|-76.92246
Franklin, WV|38.64289|-79.33115
Franklinton, LA|30.84731|-90.15527
Franklinton, NC|36.10182|-78.45805
Franklinville, NJ|40.82232|-74.15987
Franklinville, NY|42.33701|-78.45808
Frankston, TX|32.05266|-95.50635
Frazee, MN|46.72801|-95.70088
Frazeysburg, OH|40.11729|-82.11931
Frazier Park, CA|34.82276|-118.94482
Frederic, WI|45.65912|-92.46714
Frederick, MD|39.41427|-77.41054
Frederick, OK|34.39203|-99.01841
Fredericksburg, TX|30.2752|-98.87198
Fredericksburg, VA|38.30318|-77.46054
Fredericktown, MO|37.55978|-90.29401
Fredericktown, OH|40.48117|-82.54072
Fredericton, NB|45.94541|-66.66558
Fredonia, KS|37.53394|-95.82665
Fredonia, NY|42.44006|-79.33171
Fredonia, WI|43.47056|-87.95065
Freeburg, IL|38.42755|-89.91371
Freehold, NJ|40.26011|-74.27376
Freeland, MI|43.52503|-84.12276
Freeland, PA|40.18566|-75.45157
Freeland, WA|48.00954|-122.52598
Freeman, SD|43.35249|-97.43729
Freeport, FL|30.49825|-86.13605
Freeport, IL|42.29669|-89.62123
Freeport, ME|43.85702|-70.10311
Freeport, PA|40.67395|-79.68477
Freeport, TX|28.95414|-95.35966
Freer, TX|27.8828|-98.61779
Fremont, CA|37.54827|-121.98857
Fremont, IN|41.73088|-84.93274
Fremont, MI|43.46752|-85.942
Fremont, NC|35.54544|-77.97471
Fremont, NE|41.43333|-96.49808
Fremont, OH|41.35033|-83.12186
Fremont, WI|44.2597|-88.86483
French Lick, IN|38.54894|-86.61999
Frenchburg, KY|37.95092|-83.62575
Frenchtown, MT|47.01492|-114.22984
Frenchtown, NJ|40.52621|-75.06156
Fresno, CA|36.74773|-119.77237
Frewsburg, NY|42.0545|-79.1581
Friday Harbor, WA|48.53427|-123.01712
Friendsville, TN|35.76036|-84.13575
Friendswood, TX|29.5294|-95.20104
Friona, TX|34.64173|-102.7241
Frisco, CO|39.57443|-106.09752
Frisco, TX|33.15067|-96.82361
Front Royal, VA|38.91817|-78.19444
Frostburg, MD|39.65814|-78.92836
Frostproof, FL|27.74586|-81.53063
Fruita, CO|39.15887|-108.72899
Fruitland, ID|44.00766|-116.91655
Fruitport Charter township, MI|43.13196|-86.15478
Fruitvale, BC|49.11654|-117.55222
Fryeburg, ME|44.01646|-70.98062
Fullerton, CA|33.87029|-117.92534
Fullerton, NE|41.36335|-97.96923
Fulshear, TX|29.68996|-95.89968
Fulton, IL|41.86725|-90.15957
Fulton, KY|36.50423|-88.87423
Fulton, MO|38.84671|-91.94796
Fulton, MS|34.27399|-88.40921
Fulton, NY|43.32285|-76.41716
Fuquay-Varina, NC|35.58432|-78.80001
Fyffe, AL|34.44676|-85.90414
Gabriola, BC|49.17043|-123.8499
Gadsden, AL|34.01434|-86.00639
Gaffney, SC|35.07179|-81.64982
Gainesboro, TN|36.35561|-85.65887
Gainesville, FL|29.65163|-82.32483
Gainesville, GA|34.29788|-83.82407
Gainesville, MO|36.60312|-92.42822
Gainesville, TX|33.62594|-97.13335
Gainesville, VA|38.79567|-77.61388
Gaithersburg, MD|39.14344|-77.20137
Galax, VA|36.66124|-80.92397
Galena, IL|42.41667|-90.42902
Galena, KS|37.0759|-94.63967
Gales Ferry, CT|41.42982|-72.08202
Galesburg, IL|40.94782|-90.37124
Galesburg, MI|42.28865|-85.41806
Galesville, WI|44.08163|-91.34904
Galeton, PA|41.73312|-77.64193
Galion, OH|40.73367|-82.7899
Gallatin Gateway, MT|45.5916|-111.19773
Gallatin, MO|39.91445|-93.96217
Gallatin, TN|36.38838|-86.44666
Gallipolis, OH|38.8098|-82.20237
Gallup, NM|35.52808|-108.74258
Galt, CA|38.25464|-121.29995
Galva, IL|41.16754|-90.04261
Galveston, TX|29.30135|-94.7977
Ganado, TX|29.04054|-96.51358
Gananoque, ON|44.33342|-76.16607
Gander, NL|48.95624|-54.61647
Gap, PA|39.98732|-76.02051
Garberville, CA|40.10014|-123.79503
Garden City, KS|37.97169|-100.87266
Garden City, MI|42.32559|-83.33104
Garden City, NY|40.72677|-73.6343
Garden City, UT|41.94688|-111.39354
Garden Grove, CA|33.77391|-117.94145
Gardena, CA|33.88835|-118.30896
Gardendale, AL|33.6601|-86.81277
Gardiner, MT|45.03188|-110.70577
Gardner, IL|41.18559|-88.30978
Gardner, KS|38.81084|-94.92719
Gardner, MA|42.57509|-71.99813
Gardnerville, NV|38.9413|-119.74962
Garland, TX|32.91262|-96.63888
Garner, IA|43.10246|-93.60188
Garner, NC|35.71126|-78.61417
Garnett, KS|38.28058|-95.24192
Garretson, SD|43.71747|-96.50282
Garrett, IN|41.34949|-85.13553
Garrettsville, OH|41.28422|-81.09649
Garrison, ND|47.65222|-101.41572
Gary, IN|41.59337|-87.34643
Gasport, NY|43.19922|-78.57614
Gaspé, QC|48.83341|-64.48194
Gassaway, WV|38.67315|-80.77482
Gassville, AR|36.28312|-92.49405
Gaston, OR|45.43623|-123.13955
Gastonia, NC|35.26208|-81.1873
Gate City, VA|36.63788|-82.58099
Gatesville, NC|36.40349|-76.75301
Gatesville, TX|31.43516|-97.74391
Gatineau, QC|45.47723|-75.70164
Gatlinburg, TN|35.71453|-83.51189
Gautier, MS|30.38575|-88.61169
Gaylord, MI|45.02751|-84.67475
Gaylord, MN|44.55302|-94.22053
Geary, OK|35.63116|-98.31729
Geneseo, IL|41.44809|-90.15428
Geneseo, NY|42.7959|-77.81695
Geneva, AL|31.03296|-85.86382
Geneva, FL|28.73972|-81.11506
Geneva, IL|41.88753|-88.30535
Geneva, NE|40.52695|-97.59588
Geneva, NY|42.86896|-76.97774
Geneva, OH|39.66201|-82.43349
Genoa City, WI|42.49835|-88.32815
Genoa, IL|42.09725|-88.69287
Genoa, OH|40.78284|-81.46651
Gentilly, QC|46.40005|-72.2741
Gentry, AR|36.26758|-94.48466
George West, TX|28.3325|-98.11751
George, IA|43.34386|-96.00224
Georgetown, CA|38.90684|-120.83855
Georgetown, CO|39.7061|-105.6975
Georgetown, DE|38.69011|-75.38547
Georgetown, IL|42.13975|-89.82873
Georgetown, IN|40.7406|-86.50473
Georgetown, KY|38.2098|-84.55883
Georgetown, OH|38.86451|-83.90409
Georgetown, ON|43.65011|-79.91634
Georgetown, SC|33.37683|-79.2945
Georgetown, TX|30.63269|-97.67723
Georgia|33.749|-84.388
Georgiana, AL|31.6371|-86.74192
Gerald, MO|38.39977|-91.33071
Geraldton, ON|49.72667|-86.94842
Gering, NE|41.8258|-103.6605
Germantown Hills, IL|40.76643|-89.46787
Germantown, MD|39.17316|-77.27165
Germantown, NY|42.13453|-73.8918
Germantown, OH|39.62617|-84.36939
Gervais, OR|45.10818|-122.8976
Gettysburg, PA|39.83093|-77.2311
Gettysburg, SD|45.01165|-99.95567
Geyserville, CA|38.70769|-122.9025
Gibbon, NE|40.74835|-98.8448
Gibson City, IL|40.45843|-88.3846
Gibsonburg, OH|41.3845|-83.32048
Gibsonia, PA|40.63007|-79.9695
Gibsons, BC|49.39539|-123.50555
Giddings, TX|30.18272|-96.93637
Gig Harbor, WA|47.32926|-122.58013
Gilbert, AZ|33.35283|-111.78903
Gilbert, SC|33.92431|-81.39371
Gilford, NH|43.54758|-71.40674
Gillespie, IL|39.12977|-89.81954
Gillett, WI|44.88999|-88.30732
Gillette, WY|44.29109|-105.50222
Gilman, IL|40.7667|-87.99226
Gilmer, TX|32.72875|-94.94244
Gilroy, CA|37.00578|-121.56828
Gimli, MB|50.63362|-96.99066
Girard, IL|39.44644|-89.78093
Girard, KS|37.51116|-94.83802
Girard, OH|41.15395|-80.70147
Girard, PA|42.00033|-80.31812
Girdwood, AK|60.9425|-149.16639
Glace Bay, NS|46.19695|-59.95698
Gladbrook, IA|42.18776|-92.7152
Glade Spring, VA|36.79122|-81.77123
Gladewater, TX|32.53653|-94.94272
Gladstone, MI|45.85274|-87.0218
Gladwin, MI|43.98085|-84.4864
Glasgow, KY|36.99588|-85.91192
Glasgow, MO|39.22725|-92.84658
Glasgow, MT|48.19696|-106.63671
Glassboro, NJ|39.70289|-75.11184
Glastonbury, CT|41.71232|-72.60815
Glen Allen, VA|37.66598|-77.50637
Glen Burnie, MD|39.16261|-76.62469
Glen Cove, NY|40.86232|-73.63374
Glen Ellyn, IL|41.87753|-88.06701
Glen Rose, TX|32.23459|-97.75531
Glencoe, IL|42.13503|-87.75812
Glencoe, MN|44.76913|-94.15164
Glencoe, ON|42.75009|-81.71648
Glendale, AZ|33.53865|-112.18599
Glendale, CA|34.14251|-118.25508
Glendive, MT|47.10529|-104.71246
Glendora, CA|34.13612|-117.86534
Glenns Ferry, ID|42.9549|-115.3009
Glennville, GA|31.93659|-81.92845
Glenpool, OK|35.95537|-96.00888
Glenrock, WY|42.86136|-105.87223
Glens Falls, NY|43.30952|-73.64401
Glenview, IL|42.06975|-87.78784
Glenville, WV|38.93426|-80.8376
Glenwood City, WI|45.05857|-92.17241
Glenwood Springs, CO|39.55054|-107.32478
Glenwood, AR|34.32677|-93.55074
Glenwood, IA|41.04694|-95.74251
Glenwood, MN|45.65024|-95.38976
Glide, OR|43.30151|-123.10118
Globe, AZ|33.39422|-110.7865
Gloster, MS|31.1974|-91.02177
Gloucester City, NJ|39.89281|-75.12041
Gloucester Courthouse, VA|37.40986|-76.52662
Gloucester, MA|42.61405|-70.66313
Gloucester, ON|45.35|-75.63333
Glouster, OH|39.50313|-82.08459
Gloversville, NY|43.05285|-74.34375
Gobles, MI|42.36087|-85.87946
Goddard, KS|37.65974|-97.57533
Goderich, ON|43.74171|-81.71339
Godfrey, IL|38.9556|-90.18678
Goffstown, NH|43.02036|-71.60035
Gold Beach, OR|42.40733|-124.42177
Gold Hill, OR|42.43179|-123.0506
Golden Meadow, LA|29.37911|-90.26008
Golden Valley, AZ|35.22333|-114.22301
Golden, BC|51.29995|-116.9689
Golden, CO|39.75554|-105.2211
Goldendale, WA|47.64454|-122.69487
Goldsboro, NC|35.38488|-77.99277
Goldthwaite, TX|31.44989|-98.57088
Goleta, CA|34.43583|-119.82764
Goliad, TX|28.66833|-97.38833
Gonzales, CA|36.50663|-121.44438
Gonzales, LA|30.23853|-90.9201
Gonzales, TX|29.50163|-97.45249
Goochland, VA|37.68431|-77.88527
Goodhue, MN|44.40052|-92.6238
Gooding, ID|42.93879|-114.71311
Goodland, KS|39.35083|-101.71017
